"";"IDNummer";"Produktionsdatum";"Herstellernummer";"Werksnummer";"Fehlerhaft"
"284490";"K7-113-1132-131245";2016-04-15;112;1132;0
"284491";"K7-113-1132-131246";2016-04-15;112;1132;0
"284492";"K7-113-1132-131247";2016-04-15;112;1132;0
"284493";"K7-113-1132-131248";2016-04-15;112;1132;0
"284494";"K7-113-1132-131249";2016-04-15;112;1132;0
"284495";"K7-113-1132-131250";2016-04-15;112;1132;0
"284496";"K7-113-1132-131251";2016-04-15;112;1132;0
"284497";"K7-113-1132-131252";2016-04-15;112;1132;0
"284498";"K7-113-1132-131253";2016-04-15;112;1132;0
"284499";"K7-113-1132-131254";2016-04-15;112;1132;0
"284500";"K7-113-1132-131255";2016-04-15;112;1132;0
"284501";"K7-113-1132-131256";2016-04-15;112;1132;0
"284502";"K7-113-1132-131257";2016-04-15;112;1132;0
"284503";"K7-113-1132-131258";2016-04-15;112;1132;0
"284504";"K7-113-1132-131259";2016-04-15;112;1132;0
"284505";"K7-113-1132-131260";2016-04-15;112;1132;0
"284506";"K7-113-1132-131261";2016-04-15;112;1132;0
"284507";"K7-113-1132-131262";2016-04-15;112;1132;0
"284508";"K7-113-1132-131263";2016-04-15;112;1132;0
"284509";"K7-113-1132-131264";2016-04-15;112;1132;0
"284510";"K7-113-1132-131265";2016-04-15;112;1132;0
"284511";"K7-113-1132-131266";2016-04-15;112;1132;0
"284512";"K7-113-1132-131267";2016-04-15;112;1132;0
"284513";"K7-113-1132-131268";2016-04-15;112;1132;0
"284514";"K7-113-1132-131269";2016-04-15;112;1132;0
"284515";"K7-113-1132-131270";2016-04-15;112;1132;0
"284516";"K7-113-1132-131271";2016-04-15;112;1132;0
"284517";"K7-113-1132-131272";2016-04-15;112;1132;0
"284518";"K7-113-1132-131273";2016-04-15;112;1132;0
"284519";"K7-113-1132-131274";2016-04-15;112;1132;0
"284520";"K7-113-1132-131275";2016-04-15;112;1132;0
"284521";"K7-113-1132-131276";2016-04-15;112;1132;0
"284522";"K7-113-1132-131277";2016-04-15;112;1132;0
"284523";"K7-113-1132-131278";2016-04-15;112;1132;0
"284524";"K7-113-1132-131279";2016-04-15;112;1132;0
"284525";"K7-113-1132-131280";2016-04-15;112;1132;0
"284526";"K7-113-1132-131281";2016-04-15;112;1132;0
"284527";"K7-113-1132-131282";2016-04-15;112;1132;0
"284528";"K7-113-1132-131283";2016-04-15;112;1132;0
"284529";"K7-113-1132-131284";2016-04-15;112;1132;0
"284530";"K7-113-1132-131285";2016-04-15;112;1132;0
"284531";"K7-113-1132-131286";2016-04-15;112;1132;0
"284532";"K7-113-1132-131287";2016-04-15;112;1132;0
"284533";"K7-113-1132-131288";2016-04-15;112;1132;0
"284534";"K7-113-1132-131289";2016-04-15;112;1132;0
"284535";"K7-113-1132-131290";2016-04-15;112;1132;0
"284536";"K7-113-1132-131291";2016-04-16;112;1132;0
"284537";"K7-113-1132-131292";2016-04-16;112;1132;0
"284538";"K7-113-1132-131293";2016-04-16;112;1132;0
"284539";"K7-113-1132-131294";2016-04-16;112;1132;0
"284540";"K7-113-1132-131295";2016-04-16;112;1132;0
"284541";"K7-113-1132-131296";2016-04-16;112;1132;0
"284542";"K7-113-1132-131297";2016-04-16;112;1132;0
"284543";"K7-113-1132-131298";2016-04-16;112;1132;0
"284544";"K7-113-1132-131299";2016-04-16;112;1132;0
"284545";"K7-113-1132-131300";2016-04-16;112;1132;0
"284546";"K7-113-1132-131301";2016-04-16;112;1132;0
"284547";"K7-113-1132-131302";2016-04-16;112;1132;0
"284548";"K7-113-1132-131303";2016-04-16;112;1132;0
"284549";"K7-113-1132-131304";2016-04-16;112;1132;0
"284550";"K7-113-1132-131305";2016-04-16;112;1132;0
"284551";"K7-113-1132-131306";2016-04-16;112;1132;0
"284552";"K7-113-1132-131307";2016-04-16;112;1132;0
"284553";"K7-113-1132-131308";2016-04-16;112;1132;0
"284554";"K7-113-1132-131309";2016-04-16;112;1132;0
"284555";"K7-113-1132-131310";2016-04-16;112;1132;0
"284556";"K7-113-1132-131311";2016-04-16;112;1132;0
"284557";"K7-113-1132-131312";2016-04-16;112;1132;0
"284558";"K7-113-1132-131313";2016-04-16;112;1132;0
"284559";"K7-113-1132-131314";2016-04-16;112;1132;0
"284560";"K7-113-1132-131315";2016-04-16;112;1132;0
"284561";"K7-113-1132-131316";2016-04-16;112;1132;0
"284562";"K7-113-1132-131317";2016-04-16;112;1132;0
"284563";"K7-113-1132-131318";2016-04-16;112;1132;0
"284564";"K7-113-1132-131319";2016-04-16;112;1132;0
"284565";"K7-113-1132-131320";2016-04-16;112;1132;0
"284566";"K7-113-1132-131321";2016-04-16;112;1132;0
"284567";"K7-113-1132-131322";2016-04-16;112;1132;0
"284568";"K7-113-1132-131323";2016-04-16;112;1132;0
"284569";"K7-113-1132-131324";2016-04-16;112;1132;0
"284570";"K7-113-1132-131325";2016-04-16;112;1132;0
"284571";"K7-113-1132-131326";2016-04-16;112;1132;0
"284572";"K7-113-1132-131327";2016-04-16;112;1132;0
"284573";"K7-113-1132-131328";2016-04-16;112;1132;0
"284574";"K7-113-1132-131329";2016-04-16;112;1132;0
"284575";"K7-113-1132-131330";2016-04-16;112;1132;0
"284576";"K7-113-1132-131331";2016-04-16;112;1132;0
"284577";"K7-113-1132-131332";2016-04-16;112;1132;0
"284578";"K7-113-1132-131333";2016-04-16;112;1132;0
"284579";"K7-113-1132-131334";2016-04-16;112;1132;0
"284580";"K7-113-1132-131335";2016-04-16;112;1132;0
"284581";"K7-113-1132-131336";2016-04-16;112;1132;0
"284582";"K7-113-1132-131337";2016-04-16;112;1132;0
"284583";"K7-113-1132-131338";2016-04-16;112;1132;0
"284584";"K7-113-1132-131339";2016-04-16;112;1132;0
"284585";"K7-113-1132-131340";2016-04-16;112;1132;0
"284586";"K7-113-1132-131341";2016-04-16;112;1132;0
"284587";"K7-113-1132-131342";2016-04-16;112;1132;0
"284588";"K7-113-1132-131343";2016-04-16;112;1132;0
"284589";"K7-113-1132-131344";2016-04-16;112;1132;0
"284590";"K7-113-1132-131345";2016-04-16;112;1132;0
"284591";"K7-113-1132-131346";2016-04-16;112;1132;0
"284592";"K7-113-1132-131347";2016-04-16;112;1132;0
"284593";"K7-113-1132-131348";2016-04-16;112;1132;0
"284594";"K7-113-1132-131349";2016-04-16;112;1132;0
"284595";"K7-113-1132-131350";2016-04-16;112;1132;0
"284596";"K7-113-1132-131351";2016-04-16;112;1132;0
"284597";"K7-113-1132-131352";2016-04-16;112;1132;0
"284598";"K7-113-1132-131353";2016-04-16;112;1132;0
"284599";"K7-113-1132-131354";2016-04-16;112;1132;0
"284600";"K7-113-1132-131355";2016-04-16;112;1132;0
"284601";"K7-113-1132-131356";2016-04-16;112;1132;0
"284602";"K7-113-1132-131357";2016-04-16;112;1132;0
"284603";"K7-113-1132-131358";2016-04-16;112;1132;0
"284604";"K7-113-1132-131359";2016-04-16;112;1132;0
"284605";"K7-113-1132-131360";2016-04-16;112;1132;0
"284606";"K7-113-1132-131361";2016-04-16;112;1132;0
"284607";"K7-113-1132-131362";2016-04-16;112;1132;0
"284608";"K7-113-1132-131363";2016-04-16;112;1132;0
"284609";"K7-113-1132-131364";2016-04-16;112;1132;0
"284610";"K7-113-1132-131365";2016-04-16;112;1132;0
"284611";"K7-113-1132-131366";2016-04-16;112;1132;0
"284612";"K7-113-1132-131367";2016-04-16;112;1132;0
"284613";"K7-113-1132-131368";2016-04-16;112;1132;0
"284614";"K7-113-1132-131369";2016-04-16;112;1132;0
"284615";"K7-113-1132-131370";2016-04-16;112;1132;0
"284616";"K7-113-1132-131371";2016-04-16;112;1132;0
"284617";"K7-113-1132-131372";2016-04-16;112;1132;0
"284618";"K7-113-1132-131373";2016-04-16;112;1132;0
"284619";"K7-113-1132-131374";2016-04-16;112;1132;0
"284620";"K7-113-1132-131375";2016-04-16;112;1132;0
"284621";"K7-113-1132-131376";2016-04-16;112;1132;0
"284622";"K7-113-1132-131377";2016-04-16;112;1132;0
"284623";"K7-113-1132-131378";2016-04-16;112;1132;0
"284624";"K7-113-1132-131379";2016-04-16;112;1132;0
"284625";"K7-113-1132-131380";2016-04-16;112;1132;0
"284626";"K7-113-1132-131381";2016-04-16;112;1132;0
"284627";"K7-113-1132-131382";2016-04-16;112;1132;0
"284628";"K7-113-1132-131383";2016-04-16;112;1132;0
"284629";"K7-113-1132-131384";2016-04-16;112;1132;0
"284630";"K7-113-1132-131385";2016-04-16;112;1132;0
"284631";"K7-113-1132-131386";2016-04-16;112;1132;0
"284632";"K7-113-1132-131387";2016-04-16;112;1132;0
"284633";"K7-113-1132-131388";2016-04-16;112;1132;0
"284634";"K7-113-1132-131389";2016-04-16;112;1132;0
"284635";"K7-113-1132-131390";2016-04-16;112;1132;0
"284636";"K7-113-1132-131391";2016-04-17;112;1132;0
"284637";"K7-113-1132-131392";2016-04-17;112;1132;0
"284638";"K7-113-1132-131393";2016-04-17;112;1132;0
"284639";"K7-113-1132-131394";2016-04-17;112;1132;0
"284640";"K7-113-1132-131395";2016-04-17;112;1132;0
"284641";"K7-113-1132-131396";2016-04-17;112;1132;0
"284642";"K7-113-1132-131397";2016-04-17;112;1132;0
"284643";"K7-113-1132-131398";2016-04-17;112;1132;0
"284644";"K7-113-1132-131399";2016-04-17;112;1132;0
"284645";"K7-113-1132-131400";2016-04-17;112;1132;0
"284646";"K7-113-1132-131401";2016-04-17;112;1132;0
"284647";"K7-113-1132-131402";2016-04-17;112;1132;0
"284648";"K7-113-1132-131403";2016-04-17;112;1132;0
"284649";"K7-113-1132-131404";2016-04-17;112;1132;0
"284650";"K7-113-1132-131405";2016-04-17;112;1132;0
"284651";"K7-113-1132-131406";2016-04-17;112;1132;0
"284652";"K7-113-1132-131407";2016-04-17;112;1132;0
"284653";"K7-113-1132-131408";2016-04-17;112;1132;0
"284654";"K7-113-1132-131409";2016-04-17;112;1132;0
"284655";"K7-113-1132-131410";2016-04-17;112;1132;0
"284656";"K7-113-1132-131411";2016-04-17;112;1132;0
"284657";"K7-113-1132-131412";2016-04-17;112;1132;0
"284658";"K7-113-1132-131413";2016-04-17;112;1132;0
"284659";"K7-113-1132-131414";2016-04-17;112;1132;0
"284660";"K7-113-1132-131415";2016-04-17;112;1132;0
"284661";"K7-113-1132-131416";2016-04-17;112;1132;0
"284662";"K7-113-1132-131417";2016-04-17;112;1132;0
"284663";"K7-113-1132-131418";2016-04-17;112;1132;0
"284664";"K7-113-1132-131419";2016-04-17;112;1132;0
"284665";"K7-113-1132-131420";2016-04-17;112;1132;0
"284666";"K7-113-1132-131421";2016-04-17;112;1132;0
"284667";"K7-113-1132-131422";2016-04-17;112;1132;0
"284668";"K7-113-1132-131423";2016-04-17;112;1132;0
"284669";"K7-113-1132-131424";2016-04-17;112;1132;0
"284670";"K7-113-1132-131425";2016-04-17;112;1132;0
"284671";"K7-113-1132-131426";2016-04-17;112;1132;0
"284672";"K7-113-1132-131427";2016-04-17;112;1132;0
"284673";"K7-113-1132-131428";2016-04-17;112;1132;0
"284674";"K7-113-1132-131429";2016-04-17;112;1132;0
"284675";"K7-113-1132-131430";2016-04-17;112;1132;0
"284676";"K7-113-1132-131431";2016-04-17;112;1132;0
"284677";"K7-113-1132-131432";2016-04-17;112;1132;0
"284678";"K7-113-1132-131433";2016-04-17;112;1132;0
"284679";"K7-113-1132-131434";2016-04-17;112;1132;0
"284680";"K7-113-1132-131435";2016-04-17;112;1132;0
"284681";"K7-113-1132-131436";2016-04-17;112;1132;0
"284682";"K7-113-1132-131437";2016-04-17;112;1132;0
"284683";"K7-113-1132-131438";2016-04-17;112;1132;0
"284684";"K7-113-1132-131439";2016-04-17;112;1132;0
"284685";"K7-113-1132-131440";2016-04-17;112;1132;0
"284686";"K7-113-1132-131441";2016-04-17;112;1132;0
"284687";"K7-113-1132-131442";2016-04-17;112;1132;0
"284688";"K7-113-1132-131443";2016-04-17;112;1132;0
"284689";"K7-113-1132-131444";2016-04-17;112;1132;0
"284690";"K7-113-1132-131445";2016-04-17;112;1132;0
"284691";"K7-113-1132-131446";2016-04-17;112;1132;0
"284692";"K7-113-1132-131447";2016-04-17;112;1132;0
"284693";"K7-113-1132-131448";2016-04-17;112;1132;0
"284694";"K7-113-1132-131449";2016-04-17;112;1132;0
"284695";"K7-113-1132-131450";2016-04-17;112;1132;0
"284696";"K7-113-1132-131451";2016-04-17;112;1132;0
"284697";"K7-113-1132-131452";2016-04-17;112;1132;0
"284698";"K7-113-1132-131453";2016-04-17;112;1132;0
"284699";"K7-113-1132-131454";2016-04-17;112;1132;0
"284700";"K7-113-1132-131455";2016-04-17;112;1132;0
"284701";"K7-113-1132-131456";2016-04-17;112;1132;0
"284702";"K7-113-1132-131457";2016-04-17;112;1132;0
"284703";"K7-113-1132-131458";2016-04-17;112;1132;0
"284704";"K7-113-1132-131459";2016-04-17;112;1132;0
"284705";"K7-113-1132-131460";2016-04-17;112;1132;0
"284706";"K7-113-1132-131461";2016-04-17;112;1132;0
"284707";"K7-113-1132-131462";2016-04-17;112;1132;0
"284708";"K7-113-1132-131463";2016-04-17;112;1132;0
"284709";"K7-113-1132-131464";2016-04-17;112;1132;0
"284710";"K7-113-1132-131465";2016-04-17;112;1132;0
"284711";"K7-113-1132-131466";2016-04-17;112;1132;0
"284712";"K7-113-1132-131467";2016-04-17;112;1132;0
"284713";"K7-113-1132-131468";2016-04-17;112;1132;0
"284714";"K7-113-1132-131469";2016-04-17;112;1132;0
"284715";"K7-113-1132-131470";2016-04-17;112;1132;0
"284716";"K7-113-1132-131471";2016-04-17;112;1132;0
"284717";"K7-113-1132-131472";2016-04-17;112;1132;0
"284718";"K7-113-1132-131473";2016-04-17;112;1132;0
"284719";"K7-113-1132-131474";2016-04-17;112;1132;0
"284720";"K7-113-1132-131475";2016-04-17;112;1132;0
"284721";"K7-113-1132-131476";2016-04-17;112;1132;0
"284722";"K7-113-1132-131477";2016-04-17;112;1132;0
"284723";"K7-113-1132-131478";2016-04-17;112;1132;0
"284724";"K7-113-1132-131479";2016-04-17;112;1132;0
"284725";"K7-113-1132-131480";2016-04-17;112;1132;0
"284726";"K7-113-1132-131481";2016-04-17;112;1132;0
"284727";"K7-113-1132-131482";2016-04-17;112;1132;0
"284728";"K7-113-1132-131483";2016-04-17;112;1132;0
"284729";"K7-113-1132-131484";2016-04-17;112;1132;0
"284730";"K7-113-1132-131485";2016-04-17;112;1132;0
"284731";"K7-113-1132-131486";2016-04-17;112;1132;0
"284732";"K7-113-1132-131487";2016-04-17;112;1132;0
"284733";"K7-113-1132-131488";2016-04-17;112;1132;0
"284734";"K7-113-1132-131489";2016-04-17;112;1132;0
"284735";"K7-113-1132-131490";2016-04-17;112;1132;0
"284736";"K7-113-1132-131491";2016-04-17;112;1132;0
"284737";"K7-113-1132-131492";2016-04-17;112;1132;0
"284738";"K7-113-1132-131493";2016-04-17;112;1132;0
"284739";"K7-113-1132-131494";2016-04-17;112;1132;0
"284740";"K7-113-1132-131495";2016-04-17;112;1132;0
"284741";"K7-113-1132-131496";2016-04-17;112;1132;0
"284742";"K7-113-1132-131497";2016-04-17;112;1132;0
"284743";"K7-113-1132-131498";2016-04-17;112;1132;0
"284744";"K7-113-1132-131499";2016-04-17;112;1132;0
"284745";"K7-113-1132-131500";2016-04-17;112;1132;0
"284746";"K7-113-1132-131501";2016-04-17;112;1132;0
"284747";"K7-113-1132-131502";2016-04-17;112;1132;0
"284748";"K7-113-1132-131503";2016-04-17;112;1132;0
"284749";"K7-113-1132-131504";2016-04-17;112;1132;0
"284750";"K7-113-1132-131505";2016-04-17;112;1132;0
"284751";"K7-113-1132-131506";2016-04-17;112;1132;0
"284752";"K7-113-1132-131507";2016-04-17;112;1132;0
"284753";"K7-113-1132-131508";2016-04-17;112;1132;0
"284754";"K7-113-1132-131509";2016-04-17;112;1132;0
"284755";"K7-113-1132-131510";2016-04-17;112;1132;0
"284756";"K7-113-1132-131511";2016-04-17;112;1132;0
"284757";"K7-113-1132-131512";2016-04-17;112;1132;0
"284758";"K7-113-1132-131513";2016-04-18;112;1132;0
"284759";"K7-113-1132-131514";2016-04-18;112;1132;0
"284760";"K7-113-1132-131515";2016-04-18;112;1132;0
"284761";"K7-113-1132-131516";2016-04-18;112;1132;0
"284762";"K7-113-1132-131517";2016-04-18;112;1132;0
"284763";"K7-113-1132-131518";2016-04-18;112;1132;0
"284764";"K7-113-1132-131519";2016-04-18;112;1132;0
"284765";"K7-113-1132-131520";2016-04-18;112;1132;0
"284766";"K7-113-1132-131521";2016-04-18;112;1132;0
"284767";"K7-113-1132-131522";2016-04-18;112;1132;0
"284768";"K7-113-1132-131523";2016-04-18;112;1132;0
"284769";"K7-113-1132-131524";2016-04-18;112;1132;0
"284770";"K7-113-1132-131525";2016-04-18;112;1132;0
"284771";"K7-113-1132-131526";2016-04-18;112;1132;0
"284772";"K7-113-1132-131527";2016-04-18;112;1132;0
"284773";"K7-113-1132-131528";2016-04-18;112;1132;0
"284774";"K7-113-1132-131529";2016-04-18;112;1132;0
"284775";"K7-113-1132-131530";2016-04-18;112;1132;0
"284776";"K7-113-1132-131531";2016-04-18;112;1132;0
"284777";"K7-113-1132-131532";2016-04-18;112;1132;0
"284778";"K7-113-1132-131533";2016-04-18;112;1132;0
"284779";"K7-113-1132-131534";2016-04-18;112;1132;0
"284780";"K7-113-1132-131535";2016-04-18;112;1132;0
"284781";"K7-113-1132-131536";2016-04-18;112;1132;0
"284782";"K7-113-1132-131537";2016-04-18;112;1132;0
"284783";"K7-113-1132-131538";2016-04-18;112;1132;0
"284784";"K7-113-1132-131539";2016-04-18;112;1132;0
"284785";"K7-113-1132-131540";2016-04-18;112;1132;0
"284786";"K7-113-1132-131541";2016-04-18;112;1132;0
"284787";"K7-113-1132-131542";2016-04-18;112;1132;0
"284788";"K7-113-1132-131543";2016-04-18;112;1132;0
"284789";"K7-113-1132-131544";2016-04-18;112;1132;0
"284790";"K7-113-1132-131545";2016-04-18;112;1132;0
"284791";"K7-113-1132-131546";2016-04-18;112;1132;0
"284792";"K7-113-1132-131547";2016-04-18;112;1132;0
"284793";"K7-113-1132-131548";2016-04-18;112;1132;0
"284794";"K7-113-1132-131549";2016-04-18;112;1132;0
"284795";"K7-113-1132-131550";2016-04-18;112;1132;0
"284796";"K7-113-1132-131551";2016-04-18;112;1132;0
"284797";"K7-113-1132-131552";2016-04-18;112;1132;0
"284798";"K7-113-1132-131553";2016-04-18;112;1132;0
"284799";"K7-113-1132-131554";2016-04-18;112;1132;0
"284800";"K7-113-1132-131555";2016-04-18;112;1132;0
"284801";"K7-113-1132-131556";2016-04-18;112;1132;0
"284802";"K7-113-1132-131557";2016-04-18;112;1132;0
"284803";"K7-113-1132-131558";2016-04-18;112;1132;0
"284804";"K7-113-1132-131559";2016-04-18;112;1132;0
"284805";"K7-113-1132-131560";2016-04-18;112;1132;0
"284806";"K7-113-1132-131561";2016-04-18;112;1132;0
"284807";"K7-113-1132-131562";2016-04-18;112;1132;0
"284808";"K7-113-1132-131563";2016-04-18;112;1132;0
"284809";"K7-113-1132-131564";2016-04-18;112;1132;0
"284810";"K7-113-1132-131565";2016-04-18;112;1132;0
"284811";"K7-113-1132-131566";2016-04-18;112;1132;0
"284812";"K7-113-1132-131567";2016-04-18;112;1132;0
"284813";"K7-113-1132-131568";2016-04-18;112;1132;0
"284814";"K7-113-1132-131569";2016-04-18;112;1132;0
"284815";"K7-113-1132-131570";2016-04-18;112;1132;0
"284816";"K7-113-1132-131571";2016-04-18;112;1132;0
"284817";"K7-113-1132-131572";2016-04-18;112;1132;0
"284818";"K7-113-1132-131573";2016-04-18;112;1132;0
"284819";"K7-113-1132-131574";2016-04-18;112;1132;0
"284820";"K7-113-1132-131575";2016-04-18;112;1132;0
"284821";"K7-113-1132-131576";2016-04-18;112;1132;0
"284822";"K7-113-1132-131577";2016-04-18;112;1132;0
"284823";"K7-113-1132-131578";2016-04-18;112;1132;0
"284824";"K7-113-1132-131579";2016-04-18;112;1132;0
"284825";"K7-113-1132-131580";2016-04-18;112;1132;0
"284826";"K7-113-1132-131581";2016-04-18;112;1132;0
"284827";"K7-113-1132-131582";2016-04-18;112;1132;0
"284828";"K7-113-1132-131583";2016-04-18;112;1132;0
"284829";"K7-113-1132-131584";2016-04-18;112;1132;0
"284830";"K7-113-1132-131585";2016-04-18;112;1132;0
"284831";"K7-113-1132-131586";2016-04-18;112;1132;0
"284832";"K7-113-1132-131587";2016-04-18;112;1132;0
"284833";"K7-113-1132-131588";2016-04-18;112;1132;0
"284834";"K7-113-1132-131589";2016-04-18;112;1132;0
"284835";"K7-113-1132-131590";2016-04-18;112;1132;0
"284836";"K7-113-1132-131591";2016-04-18;112;1132;0
"284837";"K7-113-1132-131592";2016-04-18;112;1132;0
"284838";"K7-113-1132-131593";2016-04-18;112;1132;0
"284839";"K7-113-1132-131594";2016-04-18;112;1132;0
"284840";"K7-113-1132-131595";2016-04-18;112;1132;0
"284841";"K7-113-1132-131596";2016-04-18;112;1132;0
"284842";"K7-113-1132-131597";2016-04-18;112;1132;0
"284843";"K7-113-1132-131598";2016-04-18;112;1132;0
"284844";"K7-113-1132-131599";2016-04-18;112;1132;0
"284845";"K7-113-1132-131600";2016-04-18;112;1132;0
"284846";"K7-113-1132-131601";2016-04-18;112;1132;0
"284847";"K7-113-1132-131602";2016-04-18;112;1132;0
"284848";"K7-113-1132-131603";2016-04-18;112;1132;0
"284849";"K7-113-1132-131604";2016-04-18;112;1132;0
"284850";"K7-113-1132-131605";2016-04-18;112;1132;0
"284851";"K7-113-1132-131606";2016-04-18;112;1132;0
"284852";"K7-113-1132-131607";2016-04-18;112;1132;0
"284853";"K7-113-1132-131608";2016-04-18;112;1132;0
"284854";"K7-113-1132-131609";2016-04-18;112;1132;0
"284855";"K7-113-1132-131610";2016-04-18;112;1132;0
"284856";"K7-113-1132-131611";2016-04-18;112;1132;0
"284857";"K7-113-1132-131612";2016-04-18;112;1132;0
"284858";"K7-113-1132-131613";2016-04-18;112;1132;0
"284859";"K7-113-1132-131614";2016-04-18;112;1132;0
"284860";"K7-113-1132-131615";2016-04-18;112;1132;0
"284861";"K7-113-1132-131616";2016-04-18;112;1132;0
"284862";"K7-113-1132-131617";2016-04-19;112;1132;0
"284863";"K7-113-1132-131618";2016-04-19;112;1132;0
"284864";"K7-113-1132-131619";2016-04-19;112;1132;0
"284865";"K7-113-1132-131620";2016-04-19;112;1132;0
"284866";"K7-113-1132-131621";2016-04-19;112;1132;0
"284867";"K7-113-1132-131622";2016-04-19;112;1132;0
"284868";"K7-113-1132-131623";2016-04-19;112;1132;0
"284869";"K7-113-1132-131624";2016-04-19;112;1132;0
"284870";"K7-113-1132-131625";2016-04-19;112;1132;0
"284871";"K7-113-1132-131626";2016-04-19;112;1132;0
"284872";"K7-113-1132-131627";2016-04-19;112;1132;0
"284873";"K7-113-1132-131628";2016-04-19;112;1132;0
"284874";"K7-113-1132-131629";2016-04-19;112;1132;0
